speech_id,year,speaker_id,raw_text,clean_text,decade
1050000001,1997,,The Chair lays before the Senate one certificate of election to fill an unexpired term and the credentials of 33 Senators elected for 6year terms beginning on All certificates. the Chair is advised. are in the form suggested by the Senate or contain all the essential requirements of the form suggested by the Senate. If there be no objection. the reading. of the abovementioned certificates will be waived and they will be printed in full in the RECORD. The documents ordered to be printed in the RECORD are as follows:,the chair lays before the senate one certificate of election to fill an unexpired term and the credentials of 33 senators elected for 6year terms beginning on all certificates the chair is advised are in the form suggested by the senate or contain all the essential requirements of the form suggested by the senate if there be no objection the reading of the abovementioned certificates will be waived and they will be printed in full in the record the documents ordered to be printed in the record are as follows,1990s
1050000003,1997,105115011,Mr. President. first I wish to extend my Welcome and congratulations to all of the newly elected Senators. We look forward to working with you in a bipartisan way for the best interests of our country. I know that we have a few of our retiring Senators here and we want to wish them a fond adieu and the very best in the future. Senator JOHNSTON there from Louisiana needs to be careful. he might change his mind and raise his hand and try to get sworn in again. This is a magnificent occasion. and it is an honor to serve as the majority leader in this great body and to work with my friend. Senator DASCHLE. from South Dakota.,mr president first i wish to extend my welcome and congratulations to all of the newly elected senators we look forward to working with you in a bipartisan way for the best interests of our country i know that we have a few of our retiring senators here and we want to wish them a fond adieu and the very best in the future senator johnston there from louisiana needs to be careful he might change his mind and raise his hand and try to get sworn in again this is a magnificent occasion and it is an honor to serve as the majority leader in this great body and to work with my friend senator daschle from south dakota,1990s
1050000004,1997,105115011,"Mr. President. today marks the 105th time since 1789 that newly elected Senators have stood before this bodys Presiding Officer at the start of a new Congress to pledge their support for the Constitution of the United States. I would like to take advantage of this special event in the life of each new Congress to comment briefly about the origins of the oath we take. There is a good deal of confusion about the oath and its origin. Some believe that the Constitution prescribes its specific text and that all Senators since 1789 have taken and signed the oath in the form that we know today. Neither is true. While the Constitution specifies a separate oath for the President. it leaves to Congress the responsibility of preparing an oath for its Members and all other Federal officeholders. The Oath Act of June 1. 1789. was the first legislation passed by the Senate and the first law signed by President George Washington. It prescribed the following simple oath: ""I - do solemnly swear (or affirm) that I will support the Constitution of the United States."" On June 4. 1789. Senate President John Adams administered that new oath to all Senators. setting a pattern that future Presiding Officers followed. without controversy. for the next 74 years. The outbreak of the War Between the States quickly transformed the act of oathtaking. which had become a routine procedure after 1789. into one of enormous significance. At a time ofuncertain and shifting loyalties. President Abraham Lincoln ordered all Federal civilian personnel to retake the prewar oath of allegiance. When Congress convened for a brief emergency session in the summer of 1861. Members supplemented the Presidents action by passing a law requiring civil officers to take an expanded oath in support of the Union. Although Congress did not then apply this August 1861 oath to its own Members. its text is the earliest direct predecessor of the oath we take today. When Congress returned for its regulax session in December 1861. Members who believed that the Union had more to fear from northern traitors than from southern soldiers fundamentally revised the August 1861 statute in July 1862 by adding an ""Ironclad Test Oath"" provision. This warinspired test oath required civil servants and military offlcers to swear not only to future loyalty. as required by the existing oaths. but also to affirm that they had never previously supported hostilities against the United States. Those whofailed to take the 1862 test oath would not receive a salary. those who swore falsely would be prosecuted for perjury and forever denied Federal employment. The 1862 oaths second section incorporated a more polished and graceful rendering of the hastily drafted 1861 oath in language that is identical to the oath we take today.. Early in 1864. the Senate adopted a rule specifying that all newly elected Members must not only orally agree to the test oath. but also ""subscribe"" to it by signing a printed copy. This condition reflected a wartime practice in which military and civilian authorities required anyone wishing to do business with the Federal Government to sign a copy of the test oath. The requirement included Confederate prisoners of war seeking parole and southerners who wished to be reimbursed for goods confiscated by foraging Union troops. Our modern practice of signing the oath comes from this period. At the end of the war in 1865. the test oath stood as a formidable barrier to President Andrew Johnsons moderate reconstruction policies. designed to allow residents of the South to participate in their own government. While the President pushed for a rapid reintegration of Southern States. those in Congress who wished to impose a harsh peace insisted on the test oath. which had been created in part to prevent exConfederates from taking Federal positions. Many of the oaths drafters specifically had in mind blocking the return of one of my direct Senate predecessorsJefferson Davis. The Constitutions 14th amendment. ratified in 1868. permitted Congress to remove barriers to service by former Confederates through a twothirds vote of both Houses. Congress then enacted an oath for those in this category. allowing them to ignore the test oaths first section. regarding past loyalties. and subscribe only to its second section pledging future allegiance. That 1868 oath is identical to the one we take today. As postwar tensions eased. Congress in 1871 dropped the requirement for a twothirds vote of both Houses for former Confederates entering congressional service or government employment. For another 13 years. however. all oath takers who were not former Confederates were required to take the full test oath. In 1877. to further complicate matters. the Senate amended its rules to require that Senators take not only the 1862 or the 1868 oath. but also the original oath of 1789. Reflecting the confusion surrounding these multiple requirements. the Senates archives contain no signed oaths foe the years between 1871 and 1880. From 1880 until 1884. nearly 20 years after the wars conclusion. newly elected southern Senators who had participated in that conflict signed the 1868 oath. while all the others signed the 1862 test oath. On January 11. 1884. as part of a general revision of its rules. the Senate replaced specific references to the rules of 1862 and 1868 with the simple statement that is now Rule III of our Standing Rules: ""The oaths or affirmations required by the Constitution and prescribed by law shall be taken and sub.scribed by each Senator. in open Senate. before entering upon his duties."" Seven weeks later. bringing to a close nearly a quarter century of confusion and acrimony. the Senate repealed the 1862 test oath. From that day to this. the high solemn oath ""prescribed by law"" has been the oath of 1868.",mr president today marks the 105th time since 1789 that newly elected senators have stood before this bodys presiding officer at the start of a new congress to pledge their support for the constitution of the united states i would like to take advantage of this special event in the life of each new congress to comment briefly about the origins of the oath we take there is a good deal of confusion about the oath and its origin some believe that the constitution prescribes its specific text and that all senators since 1789 have taken and signed the oath in the form that we know today neither is true while the constitution specifies a separate oath for the president it leaves to congress the responsibility of preparing an oath for its members and all other federal officeholders the oath act of june 1 1789 was the first legislation passed by the senate and the first law signed by president george washington it prescribed the following simple oath i - do solemnly swear or affirm that i will support the constitution of the united states on june 4 1789 senate president john adams administered that new oath to all senators setting a pattern that future presiding officers followed without controversy for the next 74 years the outbreak of the war between the states quickly transformed the act of oathtaking which had become a routine procedure after 1789 into one of enormous significance at a time ofuncertain and shifting loyalties president abraham lincoln ordered all federal civilian personnel to retake the prewar oath of allegiance when congress convened for a brief emergency session in the summer of 1861 members supplemented the presidents action by passing a law requiring civil officers to take an expanded oath in support of the union although congress did not then apply this august 1861 oath to its own members its text is the earliest direct predecessor of the oath we take today when congress returned for its regulax session in december 1861 members who believed that the union had more to fear from northern traitors than from southern soldiers fundamentally revised the august 1861 statute in july 1862 by adding an ironclad test oath provision this warinspired test oath required civil servants and military offlcers to swear not only to future loyalty as required by the existing oaths but also to affirm that they had never previously supported hostilities against the united states those whofailed to take the 1862 test oath would not receive a salary those who swore falsely would be prosecuted for perjury and forever denied federal employment the 1862 oaths second section incorporated a more polished and graceful rendering of the hastily drafted 1861 oath in language that is identical to the oath we take today early in 1864 the senate adopted a rule specifying that all newly elected members must not only orally agree to the test oath but also subscribe to it by signing a printed copy this condition reflected a wartime practice in which military and civilian authorities required anyone wishing to do business with the federal government to sign a copy of the test oath the requirement included confederate prisoners of war seeking parole and southerners who wished to be reimbursed for goods confiscated by foraging union troops our modern practice of signing the oath comes from this period at the end of the war in 1865 the test oath stood as a formidable barrier to president andrew johnsons moderate reconstruction policies designed to allow residents of the south to participate in their own government while the president pushed for a rapid reintegration of southern states those in congress who wished to impose a harsh peace insisted on the test oath which had been created in part to prevent exconfederates from taking federal positions many of the oaths drafters specifically had in mind blocking the return of one of my direct senate predecessorsjefferson davis the constitutions 14th amendment ratified in 1868 permitted congress to remove barriers to service by former confederates through a twothirds vote of both houses congress then enacted an oath for those in this category allowing them to ignore the test oaths first section regarding past loyalties and subscribe only to its second section pledging future allegiance that 1868 oath is identical to the one we take today as postwar tensions eased congress in 1871 dropped the requirement for a twothirds vote of both houses for former confederates entering congressional service or government employment for another 13 years however all oath takers who were not former confederates were required to take the full test oath in 1877 to further complicate matters the senate amended its rules to require that senators take not only the 1862 or the 1868 oath but also the original oath of 1789 reflecting the confusion surrounding these multiple requirements the senates archives contain no signed oaths foe the years between 1871 and 1880 from 1880 until 1884 nearly 20 years after the wars conclusion newly elected southern senators who had participated in that conflict signed the 1868 oath while all the others signed the 1862 test oath on january 11 1884 as part of a general revision of its rules the senate replaced specific references to the rules of 1862 and 1868 with the simple statement that is now rule iii of our standing rules the oaths or affirmations required by the constitution and prescribed by law shall be taken and sub scribed by each senator in open senate before entering upon his duties seven weeks later bringing to a close nearly a quarter century of confusion and acrimony the senate repealed the 1862 test oath from that day to this the high solemn oath prescribed by law has been the oath of 1868,1990s
1050000005,1997,105115011,Mr. President. before the Chair presents the certification of election for the swearing in to begin. I would like to take a moment to speak about the seating of one of our new colleagues who will be sworn in within the next few minutes. I am referring to the seating of Senatorelect LANDRIEU. The Senate has received petitions from the citizens of the State of Louisiana contesting the election of Senatorelect,mr president before the chair presents the certification of election for the swearing in to begin i would like to take a moment to speak about the seating of one of our new colleagues who will be sworn in within the next few minutes i am referring to the seating of senatorelect landrieu the senate has received petitions from the citizens of the state of louisiana contesting the election of senatorelect,1990s
1050000007,1997,105112401,"Mr. President. let me begin by thanking the distinguished majority leader for his comments and welcoming him to the 105th Congress. as we welcome all of the newly elected Members to this prestigious body. As the Senator also noted. we have a number of former colleagues who have now reached the height of ""citizen."" and we welcome them in their new positions as well. The families are here. We all note their presence and recognize what an important day and a memorable day it is for not only the Senatorselect. but for the families as well. We begin this session with much hope and good will. And I think the remarks just made by the majority leader concerning Senator LANDfZEU are reflective of that. I would like to believe that the administration of the oath of Senatorelect LANDRIEU will not prejudice in any way the Senates constitutional power to judge the Louisiana election. Neither will the pendency of Mr. Jenkins petition diminish in any way the effect of the oath that will now be administered to Senatorelect",mr president let me begin by thanking the distinguished majority leader for his comments and welcoming him to the 105th congress as we welcome all of the newly elected members to this prestigious body as the senator also noted we have a number of former colleagues who have now reached the height of citizen and we welcome them in their new positions as well the families are here we all note their presence and recognize what an important day and a memorable day it is for not only the senatorselect but for the families as well we begin this session with much hope and good will and i think the remarks just made by the majority leader concerning senator landfzeu are reflective of that i would like to believe that the administration of the oath of senatorelect landrieu will not prejudice in any way the senates constitutional power to judge the louisiana election neither will the pendency of mr jenkins petition diminish in any way the effect of the oath that will now be administered to senatorelect,1990s
1050000033,1997,105115011,Before that is completed. Mr. President. for the information of all Senators. there are a number of traditional resolutions and unanimous consent requests that we will need to work through now. We have discussed these. and they have been cleared with the Democratic leader. There are a number of them.. It will take some time. We do not at this time anticipate any recorded vote. I wanted the Sen.ators to be aware of that. So I renew my request.,before that is completed mr president for the information of all senators there are a number of traditional resolutions and unanimous consent requests that we will need to work through now we have discussed these and they have been cleared with the democratic leader there are a number of them it will take some time we do not at this time anticipate any recorded vote i wanted the sen ators to be aware of that so i renew my request,1990s
1050000037,1997,105115011,Mr. President. in order that we may carry out the direction of this resolution. we will ask for a quorum call at this point so the Democratic leader and I can move across the Hall to the Vice Presidents office to make the traditional call. With that. I suggest the absence of a quorum.,mr president in order that we may carry out the direction of this resolution we will ask for a quorum call at this point so the democratic leader and i can move across the hall to the vice presidents office to make the traditional call with that i suggest the absence of a quorum,1990s
1050000042,1997,105115011,Mr. President. I report to the Senate that Senator DASCHLE and I have spoken to the President and have assured him that we have taken the necessary actions to swear in our Members and establish our quorum. and we are ready to do business. He said he was glad to hear that and he is ready to go to work.,mr president i report to the senate that senator daschle and i have spoken to the president and have assured him that we have taken the necessary actions to swear in our members and establish our quorum and we are ready to do business he said he was glad to hear that and he is ready to go to work,1990s
1050000058,1997,,The Senator from South Carolina. to be escorted by the majority leader. Mr. LOTT. the Democratic leader. Mr. DASCHLE. the former President pro tempore. Mr. BYRD. and the Senator from South Carolina. Mr. HOLLINGS. will present himself at the desk to take the oath of office. The President pro tempore advanced to the desk of the Vice President. the oath was administered to him by the Vice President. and he subscribed to the oath in the official oath book.,the senator from south carolina to be escorted by the majority leader mr lott the democratic leader mr daschle the former president pro tempore mr byrd and the senator from south carolina mr hollings will present himself at the desk to take the oath of office the president pro tempore advanced to the desk of the vice president the oath was administered to him by the vice president and he subscribed to the oath in the official oath book,1990s
1050000060,1997,105112401,Mr. President. on behalf of all the Members of the Democratic caucus. let me congratulate the President pro tempore on his ascension to this position once again. He has served ably in the last Congress and he has gained the respect of many new Members who did not have the opportunity to work with him in the past. I know that will be the case once more in the 105th Congress. So we join with our Republican colleagues in congratulating and wishing you well on your election and expressing the hope that we can continue to work so ably together. as you have so clearly demonstrated the ability to do in the last Congress.,mr president on behalf of all the members of the democratic caucus let me congratulate the president pro tempore on his ascension to this position once again he has served ably in the last congress and he has gained the respect of many new members who did not have the opportunity to work with him in the past i know that will be the case once more in the 105th congress so we join with our republican colleagues in congratulating and wishing you well on your election and expressing the hope that we can continue to work so ably together as you have so clearly demonstrated the ability to do in the last congress,1990s
